gsId,name,type,gradeRange,enrollment,gsRating,parentRating,city,state,districtId,district,districtNCESId,address,phone,fax,website,ncesId,lat,lon,overviewLink,ratingsLink,reviewsLink,distance,schoolStatsLink
46,Independent Elementary School,public,K-5,653.0,8.0,5.0,Castro Valley,CA,4,Castro Valley Unified School District,607800,"21201 Independent School Road, 
Castro Valley, CA  94552",(510) 537-9558,(510) 537-9591,,60780009342.0,37.69911,-122.04975,https://www.greatschools.org/california/castro-valley/46-Independent-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/46-Independent-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/46-Independent-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.08,https://www.greatschools.org/california/castro-valley/46-Independent-Elementary-School/?utm_source=GSAPI&utm_medium=referral
47,Jensen Ranch Elementary School,public,K-5,439.0,9.0,5.0,Castro Valley,CA,4,Castro Valley Unified School District,607800,"20001 Carson Lane, 
Castro Valley, CA  94552",(510) 537-6365,(510) 728-9853,http://www.cv.k12.ca.us/jensenranch,60780004339.0,37.713122999999996,-122.03121999999999,https://www.greatschools.org/california/castro-valley/47-Jensen-Ranch-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/47-Jensen-Ranch-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/47-Jensen-Ranch-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.96,https://www.greatschools.org/california/castro-valley/47-Jensen-Ranch-Elementary-School/?utm_source=GSAPI&utm_medium=referral
48,Marshall Elementary School,public,K-5,477.0,8.0,5.0,Castro Valley,CA,4,Castro Valley Unified School District,607800,"20111 Marshall Street, 
Castro Valley, CA  94546",(510) 537-2431,(510) 247-9826,http://www.cv.k12.ca.us,60780000746.0,37.697796000000004,-122.06573,https://www.greatschools.org/california/castro-valley/48-Marshall-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/48-Marshall-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/48-Marshall-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.23,https://www.greatschools.org/california/castro-valley/48-Marshall-Elementary-School/?utm_source=GSAPI&utm_medium=referral
49,Palomares Elementary School,public,K-5,140.0,7.0,5.0,Castro Valley,CA,4,Castro Valley Unified School District,607800,"6395 Palo Verde Road, 
Castro Valley, CA  94552",(510) 582-4207,(510) 582-3948,http://www.cv.k12.ca.us/palomares,60780000747.0,37.695583,-122.0248,https://www.greatschools.org/california/castro-valley/49-Palomares-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/49-Palomares-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/49-Palomares-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.78,https://www.greatschools.org/california/castro-valley/49-Palomares-Elementary-School/?utm_source=GSAPI&utm_medium=referral
50,Proctor Elementary School,public,K-5,501.0,9.0,4.0,Castro Valley,CA,4,Castro Valley Unified School District,607800,"17520 Redwood Road, 
Castro Valley, CA  94546",(510) 537-0630,(510) 537-6752,http://www.proctor.cv.k12.ca.us,60780000749.0,37.716743,-122.07366,https://www.greatschools.org/california/castro-valley/50-Proctor-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/50-Proctor-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/50-Proctor-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.61,https://www.greatschools.org/california/castro-valley/50-Proctor-Elementary-School/?utm_source=GSAPI&utm_medium=referral
51,Redwood Continuation High School,public,9-12,141.0,,4.0,Castro Valley,CA,4,Castro Valley Unified School District,607800,"18400 Clifton Way, 
Castro Valley, CA  94546",(510) 537-3193,(510) 247-3397,,60780000744.0,37.7128,-122.09305,https://www.greatschools.org/california/castro-valley/51-Redwood-Continuation-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/51-Redwood-Continuation-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/51-Redwood-Continuation-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,4.04,https://www.greatschools.org/california/castro-valley/51-Redwood-Continuation-High-School/?utm_source=GSAPI&utm_medium=referral
52,Stanton Elementary School,public,K-5,479.0,6.0,4.0,Castro Valley,CA,4,Castro Valley Unified School District,607800,"2644 Somerset Avenue, 
Castro Valley, CA  94546",(510) 727-9192,(510) 247-9610,http://www.cv.k12.ca.us/stanton,60780009525.0,37.699909999999996,-122.09352,https://www.greatschools.org/california/castro-valley/52-Stanton-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/52-Stanton-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/52-Stanton-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.57,https://www.greatschools.org/california/castro-valley/52-Stanton-Elementary-School/?utm_source=GSAPI&utm_medium=referral
53,Vannoy Elementary School,public,K-5,442.0,7.0,5.0,Castro Valley,CA,4,Castro Valley Unified School District,607800,"5100 Vannoy, 
Castro Valley, CA  94546",(510) 537-1832,(510) 582-8599,http://www.vannoy.cv.k12.ca.us,60780000752.0,37.706635,-122.05868000000001,https://www.greatschools.org/california/castro-valley/53-Vannoy-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/53-Vannoy-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/castro-valley/53-Vannoy-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.79,https://www.greatschools.org/california/castro-valley/53-Vannoy-Elementary-School/?utm_source=GSAPI&utm_medium=referral
55,Dublin Elementary School,public,K-5,905.0,8.0,4.0,Dublin,CA,6,Dublin Unified School District,600019,"7997 Vomac Road, 
Dublin, CA  94568",(925) 833-1204,(925) 833-3362,www.dublinusd.org,60001906929.0,37.715022999999995,-121.9365,https://www.greatschools.org/california/dublin/55-Dublin-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/dublin/55-Dublin-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/dublin/55-Dublin-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.8,https://www.greatschools.org/california/dublin/55-Dublin-Elementary-School/?utm_source=GSAPI&utm_medium=referral
56,Dublin High School,public,9-12,2273.0,10.0,4.0,Dublin,CA,6,Dublin Unified School District,600019,"8151 Village Parkway, 
Dublin, CA  94568",(925) 833-3300,(925) 833-3322,www.dublinusd.org,60001909273.0,37.720997,-121.92638999999998,https://www.greatschools.org/california/dublin/56-Dublin-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/dublin/56-Dublin-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/dublin/56-Dublin-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.45,https://www.greatschools.org/california/dublin/56-Dublin-High-School/?utm_source=GSAPI&utm_medium=referral
57,Frederiksen Elementary School,public,K-5,769.0,7.0,4.0,Dublin,CA,6,Dublin Unified School District,600019,"7243 Tamarack Drive, 
Dublin, CA  94568",(925) 828-1037,(925) 829-2562,www.dublinusd.org,60001909275.0,37.715076,-121.92195,https://www.greatschools.org/california/dublin/57-Frederiksen-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/dublin/57-Frederiksen-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/dublin/57-Frederiksen-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.98,https://www.greatschools.org/california/dublin/57-Frederiksen-Elementary-School/?utm_source=GSAPI&utm_medium=referral
58,Murray Elementary School,public,K-5,453.0,7.0,4.0,Dublin,CA,6,Dublin Unified School District,600019,"8435 Davona Drive, 
Dublin, CA  94568",(925) 828-2568,(925) 803-1367,www.dublinusd.org,60001909276.0,37.721540000000005,-121.93298,https://www.greatschools.org/california/dublin/58-Murray-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/dublin/58-Murray-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/dublin/58-Murray-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.14,https://www.greatschools.org/california/dublin/58-Murray-Elementary-School/?utm_source=GSAPI&utm_medium=referral
60,Valley High (Continuation) School,public,9-12,56.0,,3.0,Dublin,CA,6,Dublin Unified School District,600019,"6901 York Drive, 
Dublin, CA  94568",(925) 829-4322,(925) 479-0342,www.dublinusd.org,60001909274.0,37.709167,-121.92118,https://www.greatschools.org/california/dublin/60-Valley-High-(Continuation)-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/dublin/60-Valley-High-(Continuation)-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/dublin/60-Valley-High-(Continuation)-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.58,https://www.greatschools.org/california/dublin/60-Valley-High-(Continuation)-School/?utm_source=GSAPI&utm_medium=referral
61,Wells Middle School,public,6-8,873.0,6.0,4.0,Dublin,CA,6,Dublin Unified School District,600019,"6800 Penn Drive, 
Dublin, CA  94568",(925) 828-6227,(925) 829-8851,www.dublinusd.org,60001909278.0,37.712563,-121.9188,https://www.greatschools.org/california/dublin/61-Wells-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/dublin/61-Wells-Middle-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/dublin/61-Wells-Middle-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.86,https://www.greatschools.org/california/dublin/61-Wells-Middle-School/?utm_source=GSAPI&utm_medium=referral
63,Emery Secondary School,public,9-12,183.0,4.0,3.0,Oakland,CA,7,Emery Unified School District,612630,"1100 47th Street, 
Oakland, CA  94608",(510) 601-4998,,emeryhigh.com,61263001426.0,37.835667,-122.28124,https://www.greatschools.org/california/oakland/63-Emery-Secondary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/63-Emery-Secondary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/oakland/63-Emery-Secondary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,4.76,https://www.greatschools.org/california/oakland/63-Emery-Secondary-School/?utm_source=GSAPI&utm_medium=referral
65,Anna Yates Elementary School,public,K-8,524.0,2.0,4.0,Emeryville,CA,7,Emery Unified School District,612630,"1125 53rd Street, 
Emeryville, CA  94608",(510) 601-4916,,,61263001425.0,37.836796,-122.28399999999999,https://www.greatschools.org/california/emeryville/65-Anna-Yates-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/emeryville/65-Anna-Yates-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/emeryville/65-Anna-Yates-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.28,https://www.greatschools.org/california/emeryville/65-Anna-Yates-Elementary-School/?utm_source=GSAPI&utm_medium=referral
66,American High School,public,9-12,2093.0,10.0,4.0,Fremont,CA,8,Fremont Unified School District,614400,"36300 Fremont Boulevard, 
Fremont, CA  94536",(510) 796-1776,(510) 791-5331,http://www.fremont.k12.ca.us/ahs/,61440001654.0,37.563644000000004,-122.01746999999999,https://www.greatschools.org/california/fremont/66-American-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/fremont/66-American-High-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/fremont/66-American-High-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.64,https://www.greatschools.org/california/fremont/66-American-High-School/?utm_source=GSAPI&utm_medium=referral
67,Ardenwood Elementary School,public,K-6,989.0,8.0,4.0,Fremont,CA,8,Fremont Unified School District,614400,"33955 Emilia Lane, 
Fremont, CA  94555",(510) 794-0392,(510) 794-8261,http://www.fremont.k12.ca.us/ardenwood/index.shtml,61440008138.0,37.572796000000004,-122.05205,https://www.greatschools.org/california/fremont/67-Ardenwood-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/fremont/67-Ardenwood-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/fremont/67-Ardenwood-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,3.77,https://www.greatschools.org/california/fremont/67-Ardenwood-Elementary-School/?utm_source=GSAPI&utm_medium=referral
68,Joseph Azevada Elementary School,public,K-6,605.0,8.0,4.0,Fremont,CA,8,Fremont Unified School District,614400,"39450 Royal Palm Drive, 
Fremont, CA  94538",(510) 657-3900,(510) 657-2749,http://www.fremont.k12.ca.us/azevada/,61440001655.0,37.53097,-121.99417,https://www.greatschools.org/california/fremont/68-Joseph-Azevada-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/fremont/68-Joseph-Azevada-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/fremont/68-Joseph-Azevada-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,4.6,https://www.greatschools.org/california/fremont/68-Joseph-Azevada-Elementary-School/?utm_source=GSAPI&utm_medium=referral
69,John Blacow Elementary School,public,K-6,456.0,5.0,3.0,Fremont,CA,8,Fremont Unified School District,614400,"40404 Sundale Drive, 
Fremont, CA  94538",(510) 656-5121,(510) 651-6933,http://www.fremont.k12.ca.us/blacow/,61440001656.0,37.52756,-121.97712,https://www.greatschools.org/california/fremont/69-John-Blacow-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/fremont/69-John-Blacow-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/fremont/69-John-Blacow-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,1.77,https://www.greatschools.org/california/fremont/69-John-Blacow-Elementary-School/?utm_source=GSAPI&utm_medium=referral
70,Brier Elementary School,public,K-6,754.0,6.0,4.0,Fremont,CA,8,Fremont Unified School District,614400,"39201 Sundale Drive, 
Fremont, CA  94538",(510) 657-5020,(510) 651-4367,http://www.fremont.k12.ca.us/brier/home.html,61440001657.0,37.539776,-121.9847,https://www.greatschools.org/california/fremont/70-Brier-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/fremont/70-Brier-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/fremont/70-Brier-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.74,https://www.greatschools.org/california/fremont/70-Brier-Elementary-School/?utm_source=GSAPI&utm_medium=referral
71,Brookvale Elementary School,public,K-6,676.0,7.0,4.0,Fremont,CA,8,Fremont Unified School District,614400,"3400 Nicolet Avenue, 
Fremont, CA  94536",(510) 797-5940,(510) 797-0151,http://www.fremont.k12.ca.us/brookvale/,61440001658.0,37.568768,-122.01398999999999,https://www.greatschools.org/california/fremont/71-Brookvale-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/fremont/71-Brookvale-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/fremont/71-Brookvale-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,2.78,https://www.greatschools.org/california/fremont/71-Brookvale-Elementary-School/?utm_source=GSAPI&utm_medium=referral
72,Cabrillo Elementary School,public,K-6,484.0,5.0,3.0,Fremont,CA,8,Fremont Unified School District,614400,"36700 San Pedro Drive, 
Fremont, CA  94536",(510) 792-3232,(510) 792-0245,http://www.fremont.k12.ca.us/cabrillo/,61440001659.0,37.550827000000005,-122.02333,https://www.greatschools.org/california/fremont/72-Cabrillo-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/fremont/72-Cabrillo-Elementary-School/?utm_source=GSAPI&utm_medium=referral,https://www.greatschools.org/california/fremont/72-Cabrillo-Elementary-School/?utm_source=GSAPI&utm_medium=referral#Reviews,4.59,https://www.greatschools.org/california/fremont/72-Cabrillo-Elementary-School/?utm_source=GSAPI&utm_medium=referral
