CountryCode,SeriesCode,Year,DESCRIPTION
USA,SE.PRM.REPT.FE.ZS,YR1999,Estimated
USA,SE.PRM.REPT.FE.ZS,YR2000,Estimated
USA,SE.PRM.REPT.FE.ZS,YR2001,Estimated
USA,SE.PRM.REPT.FE.ZS,YR2002,Estimated
USA,SE.PRM.REPT.FE.ZS,YR2003,Estimated
USA,SE.PRM.REPT.FE.ZS,YR2004,Estimated
USA,SE.PRM.REPT.FE.ZS,YR2005,Estimated
USA,SE.PRM.REPT.FE.ZS,YR2006,Estimated
USA,SE.PRM.REPT.FE.ZS,YR2007,Estimated
USA,SE.PRM.REPT.FE.ZS,YR2008,Estimated
USA,SE.PRM.REPT.FE.ZS,YR2009,Estimated
USA,SE.PRM.REPT.FE.ZS,YR2010,Estimated
USA,SE.PRM.REPT.MA.ZS,YR1999,Estimated
USA,SE.PRM.REPT.MA.ZS,YR2000,Estimated
USA,SE.PRM.REPT.MA.ZS,YR2001,Estimated
USA,SE.PRM.REPT.MA.ZS,YR2002,Estimated
USA,SE.PRM.REPT.MA.ZS,YR2003,Estimated
USA,SE.PRM.REPT.MA.ZS,YR2004,Estimated
USA,SE.PRM.REPT.MA.ZS,YR2005,Estimated
USA,SE.PRM.REPT.MA.ZS,YR2006,Estimated
USA,SE.PRM.REPT.MA.ZS,YR2007,Estimated
USA,SE.PRM.REPT.MA.ZS,YR2008,Estimated
USA,SE.PRM.REPT.MA.ZS,YR2009,Estimated
USA,SE.PRM.REPT.MA.ZS,YR2010,Estimated
USA,SE.PRM.REPT.ZS,YR1999,Estimated
USA,SE.PRM.REPT.ZS,YR2000,Estimated
USA,SE.PRM.REPT.ZS,YR2001,Estimated
USA,SE.PRM.REPT.ZS,YR2002,Estimated
USA,SE.PRM.REPT.ZS,YR2003,Estimated
USA,SE.PRM.REPT.ZS,YR2004,Estimated
USA,SE.PRM.REPT.ZS,YR2005,Estimated
USA,SE.PRM.REPT.ZS,YR2006,Estimated
USA,SE.PRM.REPT.ZS,YR2007,Estimated
USA,SE.PRM.REPT.ZS,YR2008,Estimated
USA,SE.PRM.REPT.ZS,YR2009,Estimated
USA,SE.PRM.REPT.ZS,YR2010,Estimated
USA,SE.SEC.ENRL.GC,YR2002,Country estimation.
USA,SE.SEC.ENRL.GC,YR2005,Country estimation.
USA,SE.SEC.ENRL.GC.FE,YR2007,Country estimation.
USA,SE.SEC.ENRL.GC.FE.ZS,YR1998,Country estimation.
USA,SE.SEC.ENRL.GC.FE.ZS,YR2007,Country estimation.
USA,SE.SEC.TCHR.FE,YR1995,Country estimation.
USA,SE.SEC.TCHR.FE,YR2002,Country estimation.
USA,SE.SEC.TCHR.FE,YR2006,Country estimation.
USA,SE.TER.TCHR.FE,YR2007,Country estimation.
USA,SH.DYN.MORT,YR1975,Uncertainty bound is 18.5 - 19.1
USA,SH.DYN.MORT,YR1977,Uncertainty bound is 16.8 - 17.4
USA,SH.DYN.MORT,YR1993,Uncertainty bound is 10 - 10.3
USA,SH.DYN.MORT,YR1994,Uncertainty bound is 9.6 - 9.9
USA,SH.DYN.MORT,YR1999,Uncertainty bound is 8.4 - 8.7
USA,SH.DYN.MORT,YR2001,Uncertainty bound is 8.2 - 8.5
USA,SH.DYN.MORT,YR2011,Uncertainty bound is 7.1 - 7.3
USA,UIS.E.1.G2.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.E.1.G3.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.E.1.G4.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.E.1.G5.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.E.1.G6.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.E.5.B.F,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.E.6.F,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.E.8.F,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.EA.4.AG25T99,YR2004,Magnitude nil or negligible
USA,UIS.EA.4.AG25T99,YR2005,Magnitude nil or negligible
USA,UIS.EA.4.AG25T99,YR2006,Magnitude nil or negligible
USA,UIS.EA.4.AG25T99.F,YR2004,Magnitude nil or negligible
USA,UIS.EA.4.AG25T99.F,YR2005,Magnitude nil or negligible
USA,UIS.EA.4.AG25T99.F,YR2006,Magnitude nil or negligible
USA,UIS.EA.4.AG25T99.M,YR2004,Magnitude nil or negligible
USA,UIS.EA.4.AG25T99.M,YR2005,Magnitude nil or negligible
USA,UIS.EA.4.AG25T99.M,YR2006,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99,YR2004,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99,YR2005,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99,YR2006,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99,YR2008,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99,YR2009,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99,YR2010,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99,YR2011,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99,YR2012,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99,YR2013,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99,YR2014,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.F,YR2004,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.F,YR2005,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.F,YR2006,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.F,YR2008,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.F,YR2009,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.F,YR2010,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.F,YR2011,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.F,YR2012,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.F,YR2013,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.F,YR2014,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.M,YR2004,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.M,YR2005,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.M,YR2006,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.M,YR2008,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.M,YR2009,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.M,YR2010,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.M,YR2011,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.M,YR2012,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.M,YR2013,Magnitude nil or negligible
USA,UIS.EA.UK.AG25T99.M,YR2014,Magnitude nil or negligible
USA,UIS.FEP.5.B,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.FEP.6,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.FOFSTP.1,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.FOFSTP.1,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.FOFSTP.1,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GER.12.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GER.12.GPI,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GER.12.M,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GER.123.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GER.123.M,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GER.1T6.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GER.1T6.GPI,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GER.1T6.M,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GOER.56,YR1998,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GOER.56,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GOER.56,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GOER.56,YR2007,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GOER.56,YR2008,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GOER.56,YR2009,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GOER.56,YR2010,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GOER.56,YR2012,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.GOER.56,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENF.56,YR1998,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENF.56,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENF.56,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENF.56,YR2007,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENF.56,YR2008,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENF.56,YR2009,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENF.56,YR2010,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENF.56,YR2012,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENF.56,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENFR.56,YR1998,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENFR.56,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENFR.56,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENFR.56,YR2007,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENFR.56,YR2008,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENFR.56,YR2009,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENFR.56,YR2010,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENFR.56,YR2012,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MENFR.56,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MSEP.56.F,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.MSEP.56.M,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NER.1.GPI,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERA.1.GPI,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERA.1.GPI,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERA.1.GPI,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERT.1,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERT.1.F,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERT.1.F,YR2001,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERT.1.F,YR2003,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERT.1.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERT.1.F,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERT.1.GPI,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERT.1.M,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERT.1.M,YR2001,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERT.1.M,YR2003,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERT.1.M,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NERT.1.M,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NIRA.1.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NIRA.1.GPI,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.NIRA.1.M,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAEP.1,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAEP.1,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAEP.1.F,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAEP.1.F,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAEP.1.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAEP.1.M,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAEP.1.M,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAEP.1.M,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAPP.1,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAPP.1,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAPP.1.F,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAPP.1.F,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAPP.1.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAPP.1.M,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAPP.1.M,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OAPP.1.M,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OE.56.40510,YR1998,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OE.56.40510,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OE.56.40510,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OE.56.40510,YR2007,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OE.56.40510,YR2008,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OE.56.40510,YR2009,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OE.56.40510,YR2010,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OE.56.40510,YR2012,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OE.56.40510,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OMR.56,YR1998,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OMR.56,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OMR.56,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OMR.56,YR2007,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OMR.56,YR2008,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OMR.56,YR2009,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OMR.56,YR2010,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OMR.56,YR2012,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.OMR.56,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.REPR.1.G1,YR1998,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.REPR.1.G1,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.REPR.1.G1.F,YR1998,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.REPR.1.G1.F,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.REPR.1.G1.M,YR1998,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.REPR.1.G1.M,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.ROFST.1,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.ROFST.1.F,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.ROFST.1.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.ROFST.1.F,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.ROFST.1.M,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.ROFST.1.M,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.ROFST.1.M,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1.F,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1.F,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1.GPI,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1.GPI,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1.GPI,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1.M,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1.M,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1.M,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.12,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.12,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.12,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.12.F,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.12.F,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.12.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.12.F,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.12.M,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.12.M,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.12.M,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.12.M,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123.F,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123.F,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123.F,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123.GPI,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123.GPI,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123.GPI,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123.GPI,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123.M,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123.M,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123.M,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.123.M,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1T6.GPI,YR1994,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1T6.GPI,YR2002,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1T6.GPI,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.1T6.GPI,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.23,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.23.F,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.23.GPI,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.23.M,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.56.F,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.56.GPI,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.SLE.56.M,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.TE_100000.56.F,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.TE_100000.56.M,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.TEP.5.B.F,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.TEP.5.B.M,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.TEP.6.F,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.TEP.6.M,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.TEP.8.F,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.TEP.8.M,YR1999,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.UAEP.1.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.UAEP.1.M,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.UAPP.1.F,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.UAPP.1.M,YR2004,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.UAPP.23,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.UAPP.23.F,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,UIS.UAPP.23.M,YR2013,UNESCO Institute for Statistics (UIS) estimate
USA,IT.NET.USER.P2,YR2008,"Pew Internet Project, ""Internet, Broadband and cell phone statistics,” January 5, 2010, http://www.pewinternet.org/~/media//Files/Reports/2010/PIP_December09_update.pdf."
USA,SE.ENR.PRIM.FM.ZS,YR1981,Country Data
USA,SE.ENR.PRIM.FM.ZS,YR1982,Country Data
USA,SE.ENR.PRIM.FM.ZS,YR1983,Country Data
USA,SE.ENR.PRIM.FM.ZS,YR1984,Country Data
USA,SE.ENR.PRIM.FM.ZS,YR1985,Country Data
USA,SE.ENR.PRIM.FM.ZS,YR1986,Country Data
USA,SE.ENR.PRIM.FM.ZS,YR1987,Country Data
USA,SE.ENR.PRIM.FM.ZS,YR1990,Country Data
USA,SE.ENR.PRIM.FM.ZS,YR1991,Country Data
USA,SE.ENR.PRIM.FM.ZS,YR1993,Country Data
USA,SE.ENR.PRIM.FM.ZS,YR1994,Country Data
USA,SE.ENR.PRIM.FM.ZS,YR1995,Country Data
USA,SE.ENR.PRIM.FM.ZS,YR1996,Country Data
USA,SE.ENR.PRIM.FM.ZS,YR1998,Country Data
USA,SE.ENR.PRSC.FM.ZS,YR1981,Country Data
USA,SE.ENR.PRSC.FM.ZS,YR1982,Country Data
USA,SE.ENR.PRSC.FM.ZS,YR1983,Country Data
USA,SE.ENR.PRSC.FM.ZS,YR1984,Country Data
USA,SE.ENR.PRSC.FM.ZS,YR1985,Country Data
USA,SE.ENR.PRSC.FM.ZS,YR1986,Country Data
USA,SE.ENR.PRSC.FM.ZS,YR1987,Country Data
USA,SE.ENR.PRSC.FM.ZS,YR1990,Country Data
USA,SE.ENR.PRSC.FM.ZS,YR1991,Country Data
USA,SE.ENR.PRSC.FM.ZS,YR1993,Country Data
USA,SE.ENR.PRSC.FM.ZS,YR1994,Country Data
USA,SE.ENR.PRSC.FM.ZS,YR1995,Country Data
USA,SE.ENR.PRSC.FM.ZS,YR1996,Country Data
USA,SE.ENR.PRSC.FM.ZS,YR1998,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1972,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1978,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1981,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1982,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1983,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1984,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1985,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1986,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1987,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1990,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1991,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1993,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1994,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1995,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1996,Country Data
USA,SE.ENR.SECO.FM.ZS,YR1998,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1971,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1972,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1973,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1974,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1975,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1976,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1977,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1978,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1979,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1980,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1981,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1982,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1983,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1984,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1985,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1986,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1987,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1988,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1989,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1990,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1991,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1993,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1994,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1995,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1996,Country Data
USA,SE.ENR.TERT.FM.ZS,YR1998,Country Data
USA,SE.PRE.ENRL.FE,YR2002,Country estimation.
USA,SE.PRE.ENRR,YR1971,Country Data
USA,SE.PRE.ENRR,YR1972,Country Data
USA,SE.PRE.ENRR,YR1974,Country Data
USA,SE.PRE.ENRR,YR1976,Country Data
USA,SE.PRE.ENRR,YR1977,Country Data
USA,SE.PRE.ENRR,YR1978,Country Data
USA,SE.PRE.ENRR,YR1979,Country Data
USA,SE.PRE.ENRR,YR1980,Country Data
USA,SE.PRE.ENRR,YR1981,Country Data
USA,SE.PRE.ENRR,YR1982,Country Data
USA,SE.PRE.ENRR,YR1983,Country Data
USA,SE.PRE.ENRR,YR1984,Country Data
USA,SE.PRE.ENRR,YR1985,Country Data
USA,SE.PRE.ENRR,YR1986,Country Data
USA,SE.PRE.ENRR,YR1987,Country Data
USA,SE.PRE.ENRR,YR1988,Country Data
USA,SE.PRE.ENRR,YR1989,Country Data
USA,SE.PRE.ENRR,YR1990,Country Data
USA,SE.PRE.ENRR,YR1991,Country Data
USA,SE.PRE.ENRR,YR1995,Country Data
USA,SE.PRE.ENRR,YR1996,Country Data
USA,SE.PRE.ENRR,YR1998,Country Data
USA,SE.PRE.ENRR.FE,YR1981,Country Data
USA,SE.PRE.ENRR.FE,YR1982,Country Data
USA,SE.PRE.ENRR.FE,YR1983,Country Data
USA,SE.PRE.ENRR.FE,YR1986,Country Data
USA,SE.PRE.ENRR.FE,YR1987,Country Data
USA,SE.PRE.ENRR.FE,YR1988,Country Data
USA,SE.PRE.ENRR.FE,YR1989,Country Data
USA,SE.PRE.ENRR.FE,YR1990,Country Data
USA,SE.PRE.ENRR.FE,YR1991,Country Data
USA,SE.PRE.ENRR.FE,YR1995,Country Data
USA,SE.PRE.ENRR.FE,YR1996,Country Data
USA,SE.PRE.ENRR.FE,YR1998,Country Data
USA,SE.PRE.ENRR.MA,YR1981,Country Data
USA,SE.PRE.ENRR.MA,YR1982,Country Data
USA,SE.PRE.ENRR.MA,YR1983,Country Data
USA,SE.PRE.ENRR.MA,YR1986,Country Data
USA,SE.PRE.ENRR.MA,YR1987,Country Data
