id,name,county,gsRating,parentRating,zip,price,district,income
1195,Herman (Leonard) Intermediate School,Santa Clara,8,4,95123,965083.3333,Oak Grove Elementary School District,87312
1196,Miner (George) Elementary School,Santa Clara,3,3,95123,965083.3333,Oak Grove Elementary School District,87312
1197,Oak Ridge Elementary School,Santa Clara,7,4,95123,965083.3333,Oak Grove Elementary School District,87312
1198,Sakamoto Elementary School,Santa Clara,7,4,95123,965083.3333,Oak Grove Elementary School District,87312
1199,Taylor (Bertha) Elementary School,Santa Clara,7,4,95123,965083.3333,Oak Grove Elementary School District,87312
1200,Allen at Steinbeck School,Santa Clara,5,4,95123,965083.3333,San Jose Unified School District,74908
1201,Indigo Program,Santa Clara,0,4,95123,965083.3333,Oak Grove Elementary School District,87312
1202,Calero High,Santa Clara,1,0,95123,965083.3333,East Side Union High School District,79049
1203,Bagby Elementary School,Santa Clara,6,4,95124,1347916.667,Cambrian School District,0
1204,Leigh High School,Santa Clara,9,3,95124,1347916.667,Campbell Union High School District,78683
1205,Carlton Elementary School,Santa Clara,9,4,95124,1347916.667,Union Elementary School District,103493
1206,Noddin Elementary School,Santa Clara,8,4,95124,1347916.667,Union Elementary School District,103493
1207,Oster Elementary School,Santa Clara,9,4,95124,1347916.667,Union Elementary School District,103493
1208,Union Middle School,Santa Clara,9,4,95124,1347916.667,Union Elementary School District,103493
1209,Camden Community Day School,Santa Clara,0,3,95124,1347916.667,Campbell Union High School District,78683
1210,Steindorf STEAM School,Santa Clara,9,0,95124,1347916.667,Cambrian School District,0
1211,Booksin Elementary School,Santa Clara,8,4,95125,1407916.667,San Jose Unified School District,74908
1212,Gardner Elementary School,Santa Clara,3,3,95125,1407916.667,San Jose Unified School District,74908
1213,River Glen School,Santa Clara,6,4,95125,1407916.667,San Jose Unified School District,74908
1214,Schallenberger Elementary School,Santa Clara,6,4,95125,1407916.667,San Jose Unified School District,74908
1215,Willow Glen Elementary School,Santa Clara,5,4,95125,1407916.667,San Jose Unified School District,74908
1216,Willow Glen High School,Santa Clara,7,4,95125,1407916.667,San Jose Unified School District,74908
1217,Willow Glen Middle School,Santa Clara,6,3,95125,1407916.667,San Jose Unified School District,74908
1218,Hammer Montessori At Galarza Elementary School,Santa Clara,8,4,95125,1407916.667,San Jose Unified School District,74908
1219,Canoas Elementary School,Santa Clara,5,3,95125,1407916.667,San Jose Unified School District,74908
1220,Ernesto Galarza Elementary School,Santa Clara,2,3,95125,1407916.667,San Jose Unified School District,74908
1221,Herbert Hoover Middle School,Santa Clara,3,3,95126,1086666.667,San Jose Unified School District,74908
1222,Abraham Lincoln High School,Santa Clara,7,5,95126,1086666.667,San Jose Unified School District,74908
1223,Merritt Trace Elementary School,Santa Clara,4,3,95126,1086666.667,San Jose Unified School District,74908
1224,Horace Cureton Elementary School,Santa Clara,4,4,95127,821166.6667,Alum Rock Union Elementary School District,57749
1225,Joseph George Middle School,Santa Clara,3,3,95127,821166.6667,Alum Rock Union Elementary School District,57749
1226,Linda Vista Elementary School,Santa Clara,6,3,95127,821166.6667,Alum Rock Union Elementary School District,57749
1227,Lyndale Elementary School,Santa Clara,5,3,95127,821166.6667,Alum Rock Union Elementary School District,57749
1228,Millard Mccollam Elementary School,Santa Clara,6,5,95127,821166.6667,Alum Rock Union Elementary School District,57749
1229,Thomas P. Ryan Elementary School,Santa Clara,5,4,95127,821166.6667,Alum Rock Union Elementary School District,57749
1230,Toyon Elementary School,Santa Clara,1,3,95127,821166.6667,Berryessa Union Elementary School District,89186
1231,Foothill High School,Santa Clara,0,4,95127,821166.6667,East Side Union High School District,79049
1232,James Lick High School,Santa Clara,5,4,95127,821166.6667,East Side Union High School District,79049
1233,Mt. Pleasant High School,Santa Clara,6,4,95127,821166.6667,East Side Union High School District,79049
1234,Mount Pleasant Elementary School,Santa Clara,3,4,95127,821166.6667,Mount Pleasant Elementary School District,83445
1235,Robert Sanders Elementary School,Santa Clara,2,4,95127,821166.6667,Mount Pleasant Elementary School District,83445
1236,Adelante Dual Language Academy,Santa Clara,6,4,95127,821166.6667,Alum Rock Union Elementary School District,57749
1237,Anthony P. Russo Academy,Santa Clara,4,4,95127,821166.6667,Alum Rock Union Elementary School District,57749
1238,Del Mar High School,Santa Clara,6,4,95128,1165333.333,Campbell Union High School District,78683
1239,Luther Burbank Elementary School,Santa Clara,5,4,95128,1165333.333,Luther Burbank School District,0
1240,Middle College High School,Santa Clara,6,4,95128,1165333.333,San Jose Unified School District,74908
1241,Campbell Adult And Community Education,Santa Clara,0,0,95128,1165333.333,Campbell Union High School District,78683
1242,Manuel De Vargas Elementary School,Santa Clara,7,4,95129,1827916.667,Cupertino Union School District,0
1243,Nelson S. Dilworth Elementary School,Santa Clara,9,4,95129,1827916.667,Cupertino Union School District,0
1244,R. I. Meyerholz Elementary School,Santa Clara,9,4,95129,1827916.667,Cupertino Union School District,0
1245,Joaquin Miller Middle School,Santa Clara,9,4,95129,1827916.667,Cupertino Union School District,0
1246,John Muir Elementary School,Santa Clara,9,4,95129,1827916.667,Cupertino Union School District,0
1247,Murdock-Portal Elementary School,Santa Clara,9,5,95129,1827916.667,Cupertino Union School District,0
1248,Lynbrook High School,Santa Clara,10,4,95129,1827916.667,Fremont Union High School District,100428
1249,Country Lane Elementary School,Santa Clara,7,4,95129,1827916.667,Moreland School District,0
1250,Easterbrook Discovery,Santa Clara,8,4,95129,1827916.667,Moreland School District,0
1251,Gussie M. Baker Elementary School,Santa Clara,7,4,95130,1518166.667,Moreland School District,0
1252,Moreland Middle School,Santa Clara,7,4,95130,1518166.667,Moreland School District,0
1253,George C. Payne Elementary School,Santa Clara,7,4,95130,1518166.667,Moreland School District,0
1254,Latimer Elementary School,Santa Clara,7,0,95130,1518166.667,Moreland School District,0
1255,Brooktree Elementary School,Santa Clara,6,4,95131,1081833.333,Berryessa Union Elementary School District,89186
1256,Vinci Park Elementary School,Santa Clara,8,3,95131,1081833.333,Berryessa Union Elementary School District,89186
1257,Orchard Elementary School,Santa Clara,6,4,95131,1081833.333,Orchard Elementary School District,94801
1258,Santa Clara County Special Education School,Santa Clara,1,0,95131,1081833.333,Santa Clara County Office Of Education School District,0
1259,County Community School,Santa Clara,0,0,95131,1081833.333,Santa Clara County Office Of Education School District,0
1260,Cherrywood Elementary School,Santa Clara,7,4,95132,1165833.333,Berryessa Union Elementary School District,89186
1261,Laneview Elementary School,Santa Clara,7,4,95132,1165833.333,Berryessa Union Elementary School District,89186
1262,Majestic Way Elementary School,Santa Clara,8,4,95132,1165833.333,Berryessa Union Elementary School District,89186
1263,Morrill Middle School,Santa Clara,7,4,95132,1165833.333,Berryessa Union Elementary School District,89186
1264,Noble Elementary School,Santa Clara,7,4,95132,1165833.333,Berryessa Union Elementary School District,89186
1265,Northwood Elementary School,Santa Clara,9,4,95132,1165833.333,Berryessa Union Elementary School District,89186
1266,Piedmont Middle School,Santa Clara,6,4,95132,1165833.333,Berryessa Union Elementary School District,89186
1267,Ruskin Elementary School,Santa Clara,8,4,95132,1165833.333,Berryessa Union Elementary School District,89186
1268,Sierramont Middle School,Santa Clara,7,4,95132,1165833.333,Berryessa Union Elementary School District,89186
1269,Summerdale Elementary School,Santa Clara,6,4,95132,1165833.333,Berryessa Union Elementary School District,89186
1270,Piedmont Hills High School,Santa Clara,9,4,95132,1165833.333,East Side Union High School District,79049
1271,Berryessa Union Elementary School,Santa Clara,0,5,95132,1165833.333,Berryessa Union Elementary School District,89186
1272,Ben Painter Elementary School,Santa Clara,3,3,95133,877750,Alum Rock Union Elementary School District,57749
1273,William Sheppard Middle School,Santa Clara,3,3,95133,877750,Alum Rock Union Elementary School District,57749
1274,Independence High School,Santa Clara,7,4,95133,877750,East Side Union High School District,79049
1275,Pegasus High School,Santa Clara,0,5,95133,877750,East Side Union High School District,79049
1276,Anne Darling Elementary School,Santa Clara,3,3,95133,877750,San Jose Unified School District,74908
1277,Adult Education Program,Santa Clara,0,0,95133,877750,East Side Union High School District,79049
1278,Adult Education Eastside Union,Santa Clara,0,0,95133,877750,East Side Union High School District,79049
1279,Chaboya Middle School,Santa Clara,9,4,95135,1065666.667,Evergreen Elementary School District,98547
1280,Evergreen Elementary School,Santa Clara,8,4,95135,1065666.667,Evergreen Elementary School District,98547
1281,Tom Matsumoto Elementary School,Santa Clara,9,4,95135,1065666.667,Evergreen Elementary School District,98547
1282,Hayes Elementary School,Santa Clara,6,4,95136,975666.6667,Oak Grove Elementary School District,87312
1283,Parkview Elementary School,Santa Clara,6,4,95136,975666.6667,Oak Grove Elementary School District,87312
1284,Rachel Carson Elementary School,Santa Clara,5,4,95136,975666.6667,San Jose Unified School District,74908
1285,Gunderson High School,Santa Clara,5,4,95136,975666.6667,San Jose Unified School District,74908
1286,Terrell Elementary School,Santa Clara,4,4,95136,975666.6667,San Jose Unified School District,74908
1287,Liberty High (Alternative) School,Santa Clara,0,0,95136,975666.6667,San Jose Unified School District,74908
1288,Silicon Valley Adult Education Program,Santa Clara,0,0,95136,975666.6667,San Jose Unified School District,74908
1289,Metro Education District School,Santa Clara,0,0,95136,975666.6667,Metro Education School District,0
1290,Silver Oak Elementary School,Santa Clara,9,4,95138,1224250,Evergreen Elementary School District,98547
1291,Ledesma (Rita) Elementary School,Santa Clara,7,4,95138,1224250,Oak Grove Elementary School District,87312
1292,Los Paseos Elementary School,Santa Clara,5,4,95139,907666.6667,Morgan Hill Unified School District,96812
1293,Martin Murphy Middle School,Santa Clara,6,3,95139,907666.6667,Morgan Hill Unified School District,96812
1294,Ocala Middle School,Santa Clara,4,4,95148,1050583.333,Alum Rock Union Elementary School District,57749
1295,Cedar Grove Elementary School,Santa Clara,5,4,95148,1050583.333,Evergreen Elementary School District,98547
1296,Holly Oak Elementary School,Santa Clara,5,3,95148,1050583.333,Evergreen Elementary School District,98547
1297,Millbrook Elementary School,Santa Clara,7,4,95148,1050583.333,Evergreen Elementary School District,98547
1298,Norwood Creek Elementary School,Santa Clara,7,4,95148,1050583.333,Evergreen Elementary School District,98547
1299,Quimby Oak Middle School,Santa Clara,8,4,95148,1050583.333,Evergreen Elementary School District,98547
1300,August Boeger Middle School,Santa Clara,4,3,95148,1050583.333,Mount Pleasant Elementary School District,83445
1301,Valle Vista Elementary School,Santa Clara,3,4,95148,1050583.333,Mount Pleasant Elementary School District,83445
1302,Evergreen Valley High School,Santa Clara,10,3,95148,1050583.333,East Side Union High School District,79049
1303,Carolyn A. Clark Elementary School,Santa Clara,10,5,95148,1050583.333,Evergreen Elementary School District,98547
